Student_ID,Gender,DOB,Grade,Attendance,Math_Score,Reading_Score,Science_Score
d20e8cc4-04b1-491c-a216-65958185f76b,Male,2007-11-12,5,83.3,78.1,86.2,79.0
f4f3e3b3-e5ed-49eb-bf43-bdcb95bf1bbd,Male,2019-02-06,12,86.0,93.2,90.1,68.8
484072ac-3dc7-4a7a-a105-cc5379031860,Female,2018-11-15,1,90.4,80.5,55.8,83.0
8ad40ce7-c528-4c65-8a7b-cd242a9fd82b,Female,2010-02-01,8,76.8,78.7,59.4,99.7
2037b2ca-f126-424d-b165-dc65ecadd0c1,Female,2015-05-11,7,98.7,72.0,84.0,52.3
e7128d94-d474-4418-8540-80adf23d6236,Female,2006-07-10,11,89.3,73.1,69.4,97.6
ed9007a2-0815-4de3-a833-b3b7fd996d2b,Male,2012-05-29,2,87.7,97.7,78.2,53.6
4dce2c69-f37b-4f9a-a8e5-9a5329031424,Female,2011-09-29,9,96.0,56.9,80.7,73.0
ddf81fda-5d1e-4e45-a29b-d68318c62125,Female,2013-10-28,9,96.6,72.3,88.8,74.1
87e2319c-e025-4ebf-8d4a-7e76e2e4401d,Male,2010-01-27,9,88.1,82.8,90.3,63.4
652fb0b2-2d0e-40da-ab7d-02ac2398efd9,Female,2005-07-02,12,98.2,71.7,64.0,78.3
7ab475e0-1047-4ee4-8aa2-24c01a4fc746,Female,2010-08-19,10,76.6,64.2,77.1,91.7
c87790c6-b273-40a6-ab62-f3fce98a2b03,Female,2005-10-05,1,77.8,64.4,56.2,64.7
6d00e9e7-c64c-4608-a2d3-66df13fff86f,Female,2012-07-26,6,89.9,61.7,92.1,53.5
96438a1b-98d1-4ae8-b374-1a81b5347b58,Female,2016-10-10,5,83.9,67.2,92.3,81.6
ca70e8eb-1c3e-41c9-b99a-2426831f69a7,Male,2007-07-26,4,86.6,93.6,65.0,87.6
e8850f53-1a40-4fa1-bd48-e47958b9e306,Male,2017-07-07,6,83.2,75.3,58.0,97.7
1cc8a306-fd20-4c63-a44e-5f3c5da89f5c,Female,2012-12-15,5,85.1,62.0,53.5,58.0
0c90af42-de72-4b25-a908-9bae4fc38998,Female,2014-02-15,6,95.6,69.2,78.7,95.1
53f09e2f-710c-465b-99cc-e77eb2808355,Female,2005-11-04,12,89.8,55.3,54.6,74.1
3a8fad0f-1ae1-4b66-86e6-0ddab9587aed,Female,2018-05-03,2,99.9,95.2,84.0,61.8
6a641e5f-62b4-4dae-ae0f-14902eeb52fe,Female,2013-07-21,12,94.7,70.4,83.9,98.1
58585380-b8b4-40fd-a0ff-d2bcdb30a792,Female,2014-08-17,6,81.8,99.0,80.7,61.9
4536b1d4-d7f2-4f5e-8ed5-f405274c8d12,Female,2015-01-11,8,81.6,67.4,93.8,86.7
c8aa9b2b-ae62-4f2c-b4b1-16f25fc20546,Female,2017-05-30,10,83.4,91.8,68.9,89.2
3f2b8a26-46b8-4b6d-8029-2cc7fefd8a48,Female,2011-10-11,5,96.1,62.8,95.1,71.5
e12d7d4e-b4ff-4b08-9266-dfe42c616253,Female,2015-08-31,6,75.7,53.8,51.8,84.5
db58c7cd-e6b9-4414-9d5e-d11bdd2b1e03,Female,2017-12-03,5,80.8,51.6,55.6,78.6
1b5d56c8-f8f9-45f1-96b5-1c5e6b78c5b4,Male,2011-10-23,5,97.6,80.3,70.6,59.6
1e62ccc9-f7f6-4aba-9f5e-2605f630dbde,Male,2018-11-22,12,91.0,65.6,79.7,88.0
957c2a28-9f22-4603-8b3e-890768e2f509,Male,2007-08-31,10,80.7,72.2,51.6,96.4
3b4d63f7-58e5-4692-a353-834975bbbe11,Female,2008-11-25,2,80.5,90.9,78.4,74.4
c8ad9097-1c6c-4ad2-ae3f-c4639f804acd,Male,2019-05-08,2,96.6,62.4,65.4,99.7
c6dd9f39-5c67-4cc1-9102-ca412f04a87e,Male,2015-03-11,6,97.3,65.4,94.4,71.4
6564873e-2e34-4bce-bdce-9f01190ad24b,Female,2005-11-18,2,81.4,92.3,76.7,74.0
45cc4260-6e08-4c20-bb65-7109d7122050,Male,2012-12-23,8,85.5,74.6,79.4,83.7
b0a92f85-7042-4ad0-a7e0-14e025282034,Female,2011-10-28,2,95.9,91.4,97.3,59.3
82499520-688b-448b-8ac3-405c17e99396,Male,2017-12-05,7,94.3,68.7,88.2,95.1
bd243e53-e5df-4995-bf37-ebc790ed1a7a,Male,2008-09-10,1,95.3,69.9,71.9,90.1
2e986792-957e-4282-b981-325ede7f7c0c,Female,2006-05-27,4,88.0,58.4,73.8,93.6
7386d0f4-555d-4dd3-90c5-85df33aa69e7,Male,2006-04-13,9,97.8,95.8,82.4,80.5
22f2d740-69ca-4ed6-8f4a-baae57fc26d0,Male,2015-06-26,6,83.1,94.8,60.0,94.2
38e532f2-7a80-4f5d-8a20-074dc03ca6f7,Female,2014-12-20,12,78.9,99.2,54.4,84.0
62c85406-5eb3-4fee-a5c8-978c3c8f68ff,Female,2008-08-29,11,92.7,70.1,65.6,75.6
72d5ad48-2bb0-4f58-b076-56188d5b2f71,Male,2017-11-28,5,88.5,90.9,88.9,96.6
59f57418-4464-455f-8fab-8774b2b61534,Female,2017-06-29,1,96.4,70.7,62.9,72.0
91a607d0-b978-4a55-aaac-09d872ca67c7,Male,2012-06-30,11,77.0,72.7,56.5,75.0
950520e9-f83c-47b2-93e8-63181feeb4d1,Male,2012-11-14,11,96.1,91.5,61.0,58.5
79ea4b20-bad4-4867-9f73-3528d97141c8,Female,2017-10-15,10,82.3,58.9,83.9,97.4
a62705f3-622c-4cef-8223-4273b6057d40,Female,2006-09-16,2,91.4,61.0,80.7,61.1
d714e128-5718-4297-a0de-7a4bfeb49979,Female,2015-07-04,12,76.0,65.7,84.4,60.1
cd967d96-da8c-4400-9c4a-45f120e5e06d,Female,2006-02-11,4,90.2,89.4,66.1,55.1
6476e6b6-cab8-4be1-9df5-b2b044d7dbf1,Female,2005-12-28,9,92.9,68.6,95.0,72.7
7dde7124-32f0-410b-85cd-0ebcb58cb38f,Female,2013-08-02,11,84.2,67.9,72.6,63.7
f7827e08-1efc-49c0-8c08-f156ba654378,Male,2014-03-19,3,80.4,99.9,75.7,87.0
0568a4ea-b4cd-4d40-a615-902e097ae092,Female,2017-06-20,11,88.4,69.2,97.4,65.4
0edc560d-0513-4597-ba5d-d76ee3006380,Male,2014-08-16,4,95.8,62.4,99.0,86.0
92a9d3cb-8f47-4776-9195-4dc673516f20,Male,2017-12-07,12,83.1,81.2,83.1,59.8
28984e63-571c-4f0d-a802-d1ffc34f1aeb,Male,2016-07-19,4,81.3,90.1,97.2,61.5
6d8d5e13-36b3-44da-834e-bd4122a13c62,Male,2006-01-09,12,82.0,53.5,77.1,90.3
ac708f3a-5b46-417a-bcb2-a36b4fb6e4f8,Female,2017-05-22,1,98.7,80.9,65.4,68.6
88b3d39d-7fe0-4eaa-9390-7f2fe28927c7,Female,2009-03-01,9,84.0,51.8,65.8,55.6
4a9e7d6a-b8e7-4f5b-bce1-e93d885c58e7,Female,2012-07-08,7,75.1,76.3,77.9,98.1
76e17dea-cd30-409b-a395-e4eaf6ee5271,Male,2012-12-27,6,94.5,62.8,80.3,58.9
2f2f2873-0a76-4502-80c2-228da05c4ca4,Male,2005-07-27,3,92.5,65.3,72.0,57.5
c61899c5-b58d-471f-a371-6ceb42af3d61,Male,2007-05-16,9,78.2,73.4,94.2,67.9
27bf3158-3a15-41e6-b23d-bc28253c8449,Male,2006-09-23,3,99.6,96.4,71.3,54.8
09f1e7d2-aa23-4189-b67e-fac37c8e2930,Female,2008-05-04,7,90.2,85.5,63.7,57.8
2ad96e66-b3c9-4236-a39c-eaf9b2872214,Female,2010-08-08,4,87.5,96.8,50.4,92.3
bc37811f-658e-4f64-96a8-30b88d1347cf,Female,2013-02-23,12,84.6,83.0,98.5,58.6
23538ca4-7b1d-4519-8996-cf7655dc101d,Male,2008-04-10,1,97.5,50.4,91.2,55.6
936d97a6-71b8-42af-933b-f8ed98ed0b8c,Female,2009-03-30,3,81.1,63.3,80.8,94.0
72ab027b-1771-422f-9737-63dd1db52835,Female,2018-04-17,3,82.1,95.3,91.5,72.2
07b03a16-d5bd-4e2d-b3cd-7456c24544d3,Female,2010-02-23,5,78.1,82.2,90.5,57.9
ce75be9d-8f3b-4c41-a548-7a829f61e5c5,Female,2018-12-15,3,94.0,99.1,96.6,79.1
fa7fc73f-e905-4388-8386-1a2f97612739,Male,2018-07-08,6,89.9,57.8,69.3,52.1
2a325c24-aea4-4f28-8ce7-957da5b19976,Male,2010-12-03,11,90.2,64.8,77.7,71.4
e46e083e-9cab-45b4-aaed-21051ba0357f,Male,2017-06-05,9,80.5,68.1,54.9,79.5
80699fc7-e9ec-4033-8768-61c751d5258a,Female,2016-07-07,7,91.3,66.3,98.3,97.9
789ed949-7226-4004-b909-5162a01aeaa8,Male,2013-10-26,2,94.1,62.6,99.3,66.3
133052b3-e9e5-4154-aa72-8a5dbebdff4f,Male,2013-12-20,9,83.9,72.2,89.5,88.3
ea6fb3c5-811d-484d-9f39-7744db34fb0e,Male,2010-11-25,2,95.0,82.1,72.7,56.6
a4b20fcb-261d-4400-9212-f987999327fd,Male,2014-05-16,10,83.7,65.6,74.8,71.7
dc1ef0a3-c30b-43de-83cd-3ef1f6fe03e9,Female,2011-04-10,4,94.0,54.0,71.8,61.2
ab581ab6-9a3f-40a3-a9c4-20ccb746ee58,Female,2015-04-23,6,75.8,85.4,64.7,74.6
c59b11da-2b51-4b5e-a9b6-101d89db0d16,Male,2011-04-20,5,88.8,73.0,76.4,70.9
a51e100d-fe23-466f-8c07-5907f5de2e99,Male,2007-09-28,11,99.2,77.8,52.7,99.0
88c357cb-0c7d-468b-9cc7-889d54d59586,Female,2013-03-09,2,99.5,72.8,99.6,95.9
c3aaaf20-3ce6-47e0-9c9f-890e95a1e1fa,Male,2012-10-20,7,82.0,94.5,71.2,79.1
0032cd64-e4fe-45dd-ad47-f2a5b666c6d6,Male,2006-11-26,2,86.0,77.9,96.4,58.8
5c0d8a19-579f-49ec-b2c4-4d27edb0e070,Male,2014-11-07,9,76.6,96.2,86.2,77.8
6c1f40fa-f3c7-4f12-8432-1db7de946e1b,Male,2010-03-24,11,96.8,75.5,64.5,89.6
0cf14d07-c982-4b51-ad96-a735990433a8,Female,2007-09-28,6,89.2,64.6,61.1,51.9
15ea7637-a086-4e5b-bf0e-aa75cd0a9d86,Female,2016-10-19,6,84.6,67.8,99.8,71.7
3c84a515-0e8d-4379-baca-e0facbe7a26b,Male,2008-12-25,12,77.8,76.1,88.6,52.1
5512181f-ca47-4ab6-b1ed-1431a69bbe41,Male,2018-10-11,7,98.7,76.5,62.5,62.2
84a39446-3bfa-412b-a2dc-18c810d498e0,Female,2015-02-08,6,88.3,84.4,53.4,54.6
ef315171-0193-46aa-bfb5-fc1638defe52,Female,2015-06-18,7,82.1,61.2,84.8,98.0
73e0553f-1517-4e14-ac53-b1cc28ac9dd6,Female,2012-01-30,9,83.8,82.9,65.2,58.4
493fc877-1979-4991-aa60-336603750a38,Female,2008-04-13,2,81.8,88.9,61.1,57.5
dd0d346c-5c1e-42e6-a96c-0b0974de2b8b,Male,2005-08-02,10,90.0,83.8,86.7,98.6
87f6b73e-538a-4b4f-89e1-f0c0ff2ef441,Male,2014-02-07,6,98.2,74.1,84.0,75.8
0bd5100f-4c51-44f6-9f17-f28e6b833ebd,Female,2010-01-07,1,96.4,99.6,74.1,87.9
1f8876ab-85db-4d2f-8847-a9722af41fbe,Male,2014-03-14,10,86.5,70.2,97.1,66.4
8a0e87b6-c229-422e-99ba-3162d8991526,Female,2005-12-10,5,95.7,55.3,84.0,76.6
1a42bf36-e0f5-4e42-980c-53b6f7386ef9,Female,2013-03-30,2,85.6,91.1,94.7,50.3
64f75109-487a-425a-a972-c6a7f95564fa,Female,2018-03-25,8,81.3,60.6,59.5,70.4
3cbcf017-1099-4b20-9c3c-7c0867fd4ae7,Male,2016-12-03,11,99.6,85.7,64.8,77.8
814c2c9f-cfd5-4a5c-8dea-21ea509f2b5e,Female,2014-08-27,11,82.6,58.9,55.2,75.7
e9ee2c73-5823-4459-bd2f-f1dbd5c2c00c,Male,2008-05-05,12,83.1,50.8,65.2,70.3
1024b3f1-548d-4bf9-9d00-45872718d8dc,Female,2012-09-07,11,99.7,58.0,98.6,89.4
18333334-ed2d-4857-9a0b-e58e6e8b455f,Female,2005-07-23,1,78.3,68.8,98.1,75.1
49a7527d-f633-4137-875f-132b1b85e9db,Male,2013-12-18,5,94.0,55.3,88.0,81.8
7616f24c-cf24-46c4-a8e8-a74c0fce5096,Female,2019-04-12,10,98.4,59.9,76.1,59.2
1482fabe-503c-405d-9219-dc423a58806f,Female,2006-03-04,5,87.8,88.2,89.0,93.1
80c883ff-00b4-434f-ae73-f3a5c90df4d1,Male,2007-10-20,8,75.1,88.5,77.7,68.1
dabef01b-6f00-45c7-bd24-4c05d0da7e78,Male,2010-12-14,8,84.4,90.9,50.2,74.1
7e192a67-7251-44aa-a885-cb35f01fcd5f,Male,2017-10-02,5,77.8,92.1,75.1,67.6
71094e05-7147-4e89-af62-af2d63a22d05,Male,2009-10-23,11,85.4,71.0,79.9,94.6
acaace13-679d-4d1e-a80b-d222fd45fcb5,Male,2010-12-01,7,94.8,93.4,63.3,95.0
dedfd8d8-bdb3-48c4-8bae-dc945ae0001a,Female,2015-08-19,6,86.0,76.3,60.2,61.2
0b8e7fab-9780-4c77-8401-805c5b0e3eac,Male,2016-04-05,12,85.8,73.5,63.7,87.6
95be2cb0-7aba-43d5-bea4-76dd8f844818,Male,2013-12-10,6,88.9,85.9,81.2,55.1
9cfe9277-4745-4e7c-ac44-77f3a4996bad,Female,2007-11-25,3,89.5,60.7,57.3,51.5
15fe0b6c-6d1f-4d90-8265-b43e3e4d8140,Male,2010-01-07,7,96.4,89.5,86.0,91.8
507328f4-5416-4ffd-be02-871406abcfb9,Female,2010-07-28,10,82.7,71.5,71.1,56.6
b67ddeeb-4836-4caa-a81c-a6638d8b2334,Male,2007-12-06,10,95.5,56.4,67.7,57.7
1af63baa-9619-4c6e-852f-bd1554c4373f,Male,2008-10-06,10,89.1,56.0,90.4,80.3
347d7b9f-2ca3-4254-9309-6966bfdaa00b,Female,2015-06-25,9,82.5,58.2,75.3,90.8
bdfc875d-c79d-49d9-91ef-f5842880fa9c,Female,2010-09-26,4,82.4,94.5,68.9,59.5
29ee259a-0226-4bd5-98a4-ccd9276e94c0,Female,2016-01-18,11,84.0,99.5,93.9,55.7
51fa28ee-5526-42ba-a1f0-741e14efe73f,Female,2012-09-03,11,90.6,67.8,68.4,53.9
ce5adc67-b9c9-47c6-b020-38cb04a7588e,Female,2016-04-10,3,80.8,64.6,93.0,51.2
e9ce273a-5d42-4286-99d1-06ee69b8b1ae,Male,2012-01-07,2,98.0,60.9,75.2,55.8
32c3b444-bbf1-41b5-9786-330ebeebe6a3,Male,2014-10-19,12,89.4,91.2,60.4,97.1
4490dc47-b8b1-447c-b518-a8eb36b4c750,Female,2006-09-16,11,98.0,60.5,80.6,54.8
342f8d04-d750-4c43-b493-41e3301b165b,Female,2011-10-26,11,76.2,96.2,64.3,79.9
02da2d06-e4cb-405f-baaf-b9c9ce75f842,Female,2006-08-15,11,83.6,83.4,57.4,96.0
bbe9e67a-971b-4941-9cd7-95d3758fd96b,Male,2008-09-27,7,75.6,94.9,54.3,81.4
e4ef11d0-df0f-4e99-be02-b493abd45747,Male,2014-11-11,8,81.8,77.7,62.1,51.6
71d4e3a0-7f1f-4079-9756-44e61a6a48ac,Female,2015-05-08,7,96.6,84.5,86.8,79.8
fa9d8c1d-83d6-4241-aa5b-847e4d8a8798,Male,2007-09-30,1,75.9,81.0,91.9,95.2
d4e2127b-160e-45ed-8bf9-de02fe8e6eb8,Female,2018-12-24,9,85.9,91.6,93.1,66.1
c27c39c4-6726-4d93-acca-cf6465ec3ce2,Female,2015-03-21,7,77.9,91.8,63.5,65.7
8f5e37e4-bd62-4a80-a45a-43e5fb5bcc32,Male,2008-12-18,8,85.4,79.5,83.0,62.4
6960e17c-7d05-4c2d-845b-dda6aa4a216e,Female,2011-09-15,7,96.0,81.6,61.5,75.3
dbe6d183-5b4b-4fe4-af3a-7aeeb02f1cb6,Female,2015-10-25,6,90.6,96.1,81.1,61.9
57b044b1-f5f9-4dda-867a-6d1d0e5119b1,Male,2016-06-25,3,93.4,96.5,94.4,86.2
326026b5-0fc4-4c4d-9dff-be10ad3b1911,Female,2008-05-25,4,83.7,83.2,52.0,82.2
80e9b098-db99-4be3-95df-cb9bf6c9de13,Female,2017-09-19,2,98.6,50.4,99.3,70.0
0ec6c890-030e-428d-b3e0-e774e0da6f98,Female,2015-08-17,3,92.7,55.2,91.4,86.1
3eb96176-7c9b-4341-9bb3-69752ed6f10d,Male,2014-10-02,12,85.5,92.9,88.1,54.9
d58af918-da1f-4bd3-90c5-13fc9ecf62b8,Female,2018-08-03,2,85.7,54.2,84.6,87.5
2560b88c-ce0a-4314-ae16-c8ba08e62242,Male,2015-01-10,4,98.0,60.7,88.5,80.1
9c93ff03-85e8-471d-836d-33aecf5ecad5,Male,2012-02-18,8,89.4,61.5,99.7,81.5
f1c79d91-b792-47c2-ba65-4b0b8458c6d2,Female,2017-02-14,8,92.7,80.0,88.5,53.2
6cff866a-a0c3-4feb-bea0-f536376a93e5,Male,2016-05-18,2,85.4,78.8,67.6,80.9
c12770d3-75a7-40c1-b7c4-fc586739e551,Male,2013-05-13,10,80.6,64.5,80.7,74.7
04d23866-7efb-4423-aba1-5f000a1726b4,Female,2014-07-29,10,93.1,60.4,66.8,74.3
7de0870e-58f9-476d-8a96-fa105673aec3,Female,2012-04-30,3,90.2,88.2,98.5,66.1
5e2e42de-e7c7-4152-934c-5bc14a5781a1,Female,2006-05-25,4,87.5,96.8,95.0,50.4
ae623580-3d23-4455-8712-9aa28080efdb,Female,2013-10-04,12,90.6,52.6,78.4,71.1
9ec03e64-7ff1-49b9-9284-2cad844411f0,Male,2015-03-03,10,80.2,56.7,89.1,70.0
6e84cb7a-7dd6-4c4c-b7d1-705b53f7edfa,Male,2006-03-14,9,94.8,82.1,95.5,71.1
c759ceb4-65e4-4e5a-ba7b-90d03cdaba63,Male,2019-01-01,1,98.7,90.2,62.2,80.6
81fc1e15-e0ab-409d-9c2d-85304edc6eb5,Female,2015-10-31,6,97.3,89.6,79.0,65.0
6d3daab6-9260-4f65-9fa5-797d6e5880b6,Female,2019-02-20,7,83.0,86.0,74.1,63.5
0e41f8d4-1c75-4403-9601-8b6035d16c87,Female,2008-10-18,3,85.2,94.4,88.6,74.9
326beca1-445b-44ca-a8da-23b7c001ee9e,Female,2015-10-22,6,95.2,60.9,69.0,79.6
becea7d5-f776-4d5a-9dfe-e1804c6b535a,Male,2014-10-15,8,89.9,55.4,85.4,78.4
b9d28974-d1f5-4cb1-bbec-3dd13dc86163,Female,2015-03-13,4,88.7,80.8,70.1,94.1
5a69629c-804a-4a3e-ad5d-e0af19c106dd,Male,2010-08-12,10,98.2,91.1,55.6,88.5
87fef763-53c6-4105-9e2d-2978a62219ad,Female,2015-10-26,11,88.4,79.1,55.4,52.6
cf5417b9-7460-41ff-9a67-6c82adca6ae9,Male,2018-08-25,4,87.9,98.1,56.0,78.2
717af640-85a5-4e72-91c6-56535f873a4a,Female,2008-11-20,11,76.1,89.8,51.6,70.9
8a0a12b2-d3b7-4703-b450-9389afa586da,Male,2011-03-07,2,76.7,85.0,76.6,68.1
a00ec303-b3e3-445e-b625-bf5643353355,Male,2010-09-27,11,75.2,53.0,83.6,97.9
1ff332bc-6694-4529-8536-a9ed1c7f1a29,Male,2010-05-19,2,97.8,55.4,56.3,72.8
29b5e6fd-13cf-4ef0-99c4-cc8e2aac5e76,Female,2016-04-17,1,85.2,89.2,80.6,86.0
0d8d6533-2da9-46b9-aa26-f76a42caee1e,Female,2016-01-17,8,86.7,59.9,79.9,98.4
1ee1db19-5719-444e-8ad1-da43c663a515,Male,2008-04-14,6,96.1,51.4,57.4,57.6
8a4efdac-cd65-43f5-b18e-125c26c5cf79,Male,2011-02-07,11,90.2,95.5,70.2,52.7
4184f4d3-a97b-403d-8184-0442660144a3,Female,2012-03-03,5,90.2,94.5,87.8,65.7
4f0a06f9-30bd-4316-811c-34bd1c95042e,Male,2006-07-31,4,82.4,60.9,50.8,52.2
d2b6dcf9-5115-449d-941e-c8c80a8cbb8d,Female,2009-05-13,7,95.8,89.0,57.3,55.8
cfc80ddf-aa75-48bc-aa81-f1bfbd5a069b,Female,2009-02-03,6,79.1,52.4,99.8,99.6
80d1c419-338a-4bf2-a5d4-a16e45eadd61,Male,2008-05-13,5,76.3,64.3,86.7,98.0
e524849b-9853-4667-9c8b-e9a22b8a609c,Male,2005-09-22,9,79.8,81.2,73.2,84.6
2b604f60-5526-40ce-a42a-785d5364f64d,Female,2014-06-20,10,81.7,88.2,81.5,87.6
8a0a164f-9cf0-4b43-8cfb-062f25037ac3,Male,2014-11-20,11,82.1,50.5,92.3,57.0
1f487448-3d90-4197-b597-ed1b6445987b,Male,2012-08-28,12,91.8,66.3,92.1,79.8
7cf849b5-7769-4867-9602-34d1628508ef,Female,2013-03-09,4,80.4,60.7,66.2,57.7
1a591bb4-a9a5-4f1d-9430-ec3cf0e6eb18,Female,2016-04-12,9,91.9,99.9,74.6,68.9
ec868ad7-1d5f-4101-9910-358e6253fc25,Female,2016-08-17,5,77.3,83.5,81.9,67.3
2a462f90-3c0c-4ebe-99f4-5fe1d3cc7914,Female,2011-10-08,9,78.7,70.3,53.6,80.7
371ff6fa-8d2d-4598-8796-2e855ac7ea81,Male,2018-08-09,6,87.7,53.8,97.3,54.0
4fcd2d92-8f8b-4843-9d3d-ce1e9c39256a,Male,2012-03-07,12,98.0,79.9,71.6,55.2
4b1f2408-e0bd-404d-8943-cebc285c6a9a,Female,2018-05-07,9,96.5,82.1,68.5,80.5
bafb6c02-6585-457e-879b-8eecfd62ea12,Female,2019-05-09,12,99.2,90.8,95.4,81.8
08055d02-883e-4b5f-9232-950a6fd540bf,Male,2012-03-30,11,91.3,64.4,55.9,67.0
2539766f-638c-414f-a64c-ef5aeae53fe4,Female,2019-01-10,11,91.9,99.1,52.0,57.3
cc3fad40-20a5-4468-a896-791740cd4846,Male,2005-11-18,10,90.6,72.0,84.3,94.3
7bafea0a-dd1f-41ff-a4d1-f09d62ce7433,Female,2017-11-22,6,90.6,64.8,69.3,52.6
1ac4c25e-ddcb-4f95-b6dd-485696ae2ffa,Male,2015-02-17,4,78.7,67.4,88.2,85.9
7d09953d-be06-45b8-afe7-3cb42d7eeba6,Male,2012-07-08,5,88.6,76.0,53.4,57.0
e4196984-5a2a-4353-abeb-5e7415121196,Male,2013-08-27,1,84.7,96.8,69.2,81.9
769fab23-237a-4b4a-ae9e-840311ba03f5,Male,2013-08-04,7,86.1,86.8,61.8,83.2
aaa9d139-da6c-434a-b300-271ffda2101c,Male,2016-01-23,7,88.1,78.9,87.0,90.2
9b1a15bb-3158-459b-bdb4-fe6d2fdf1281,Female,2012-11-02,7,78.2,58.1,61.4,69.8
27e6c732-553c-4f95-a800-644fdb40df3a,Female,2016-05-16,12,84.0,57.5,72.9,51.1
d86a8f7e-cf96-4e8c-b6ac-6a8b542f921e,Female,2010-01-29,11,76.6,75.1,90.9,90.6
b05d633a-3433-4bf3-90ea-1ea4b1ba7647,Female,2015-08-15,2,99.5,86.4,95.8,72.2
78ef44fe-86c5-460c-a7d7-757a385dd339,Male,2014-03-24,5,78.0,87.6,86.1,92.4
591073c7-ad14-40a9-8c06-d200228ffb65,Male,2013-01-31,6,81.5,61.3,71.5,88.8
f6a86637-35f5-4bcc-9b6b-8697d18538be,Female,2019-01-24,5,97.3,55.0,78.6,74.9
b6925d78-8908-45a8-aeca-fc5d1447a7f9,Male,2006-09-24,10,87.1,69.2,84.5,100.0
940040c6-cf2e-4567-a525-86469934a91b,Female,2009-06-12,7,78.4,95.9,93.7,73.1
2a1f114d-f4eb-4cf7-8cf4-fafeca69e5e4,Male,2014-08-07,7,84.6,77.3,94.4,84.8
b24e8e5e-1601-4877-a007-fe6477435cf4,Female,2007-11-14,11,77.9,66.0,96.5,83.5
62320a5b-9d73-4f68-b514-c72b5a25d942,Male,2017-07-21,10,80.0,66.2,90.5,75.9
ee7768ad-bd30-4702-b0a7-cc56ea8a865a,Female,2009-12-02,2,76.3,56.6,57.3,79.3
c4be9e67-272f-4248-9ca2-757c818639f4,Female,2007-09-24,9,86.0,73.7,87.4,89.9
a55458f5-b05b-46ae-8fe3-343e347a56b6,Female,2014-10-11,6,95.2,89.6,90.7,78.6
c6a20f08-1284-4e0f-aceb-8d07d0b8a15d,Male,2012-11-23,4,89.6,98.4,93.9,72.5
cb785ec5-0b01-4fec-ac25-ab3c31b2fe03,Female,2019-03-03,1,90.2,75.1,96.2,83.1
205ac72a-9809-40f9-83f2-82aa49c275f8,Female,2008-09-23,6,80.0,58.4,75.5,51.8
1fd1b2fe-895c-4140-a797-d90d01dbecc0,Female,2010-01-28,5,83.6,84.1,82.8,55.5
4a8204e8-c051-43ea-82bc-d20aed9bce9d,Female,2009-12-12,4,96.1,87.8,50.5,56.3
7ec7507c-060d-4be4-8911-421897526124,Female,2007-01-28,9,77.2,53.6,78.6,71.3
e557bc80-3258-4b77-bfdd-726b33f89f1f,Male,2009-07-16,10,96.4,92.5,73.7,93.6
648078f2-984c-44ff-afb9-0447bee7384a,Female,2007-10-17,3,87.1,91.5,98.1,82.2
b4115cba-8c58-4891-b29a-a2504bf64c38,Female,2017-12-09,1,95.9,73.6,95.1,98.6
72806333-a02c-4e26-8ddd-1299fd1d96b1,Female,2013-10-25,11,83.0,78.0,89.9,52.0
6c6f165b-eda0-41ba-88cc-d313b2bba367,Male,2016-06-14,1,83.5,85.7,52.8,86.1
c1f7f93e-39c0-419e-8f48-927a4b87af0f,Male,2012-12-31,12,93.8,83.8,70.1,65.7
280bf197-ad03-4de7-9dd0-af3804cde915,Female,2018-01-07,8,94.6,50.8,84.8,51.2
793469a8-25c7-4c97-80ef-14776f004b4a,Female,2016-08-29,4,80.7,56.1,51.5,91.3
d9a8342e-9639-4800-ae4a-ebd650b29957,Male,2015-06-12,3,99.3,58.1,61.8,58.1
4fb14464-0efe-4633-9ab7-144bcb6532a7,Female,2008-04-02,1,77.1,87.8,94.4,60.7
c931c58a-349d-460e-b96b-d0b790209faa,Male,2016-01-20,3,76.7,72.0,56.5,67.0
7fe36966-7631-4dce-a31b-15e9dcd90bd2,Male,2018-08-16,2,89.9,77.3,52.6,89.4
e94463eb-5559-4515-bfd5-47681ed4160b,Male,2006-09-07,8,93.1,88.6,79.0,81.2
9453f0df-8612-46c5-9a30-d4d7eacea066,Male,2012-09-29,2,99.0,67.0,97.3,63.2
5d896e9c-09d3-452d-98a1-b6f298bbddaa,Female,2011-09-03,7,85.1,87.4,91.7,58.4
172b3670-382b-4cbd-858e-c13cd7760409,Male,2015-05-19,8,75.6,72.1,98.7,55.5
19738818-ef54-4590-892c-fc74149118c0,Female,2018-12-12,4,90.1,68.9,87.7,57.5
2860ca2d-f9fd-45f6-b6cd-2f0980f44867,Female,2019-01-08,1,82.2,66.7,71.9,93.4
d2277673-fe6f-49f6-9724-cf42dbf70157,Female,2013-11-20,1,85.8,98.2,97.3,96.1
41f0a13f-0459-4909-a006-cd64fcf0990c,Female,2015-12-09,1,87.2,88.6,71.3,98.4
067409e5-752d-488f-a912-408d46fd329d,Male,2013-10-25,9,76.6,51.0,67.5,91.7
ba48f146-c474-4db8-a0ca-2fc0a4cf75dd,Female,2012-07-31,4,87.1,97.9,72.4,94.4
5ea2b0b2-2a19-4dea-ab53-6bf31c48c22b,Female,2018-09-20,10,85.7,88.8,90.7,90.8
